SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22010,2544,0021001202,"Apr 11, 2011",MIA @ ATL,W,43,10,21,0.476,2,4,0.5,12,14,0.857,1,9,10,7,3,0,7,1,34,7,0
22010,2544,0021001194,"Apr 10, 2011",MIA vs. BOS,W,37,11,19,0.579,0,2,0.0,5,9,0.556,0,5,5,7,4,1,4,1,27,24,0
22010,2544,0021001182,"Apr 08, 2011",MIA vs. CHA,W,37,9,16,0.563,0,1,0.0,5,6,0.833,1,6,7,9,2,1,1,2,23,12,0
22010,2544,0021001164,"Apr 06, 2011",MIA vs. MIL,L,39,10,22,0.455,3,7,0.429,6,8,0.75,1,1,2,8,2,2,4,2,29,-10,0
22010,2544,0021001142,"Apr 03, 2011",MIA @ NJN,W,39,13,18,0.722,0,2,0.0,5,8,0.625,2,9,11,7,3,0,7,2,31,13,0
22010,2544,0021001126,"Apr 01, 2011",MIA @ MIN,W,43,11,20,0.55,0,1,0.0,5,7,0.714,2,4,6,10,3,1,3,2,27,15,0
22010,2544,0021001110,"Mar 30, 2011",MIA @ WAS,W,44,12,16,0.75,1,3,0.333,10,13,0.769,1,7,8,8,5,0,5,3,35,20,0
22010,2544,0021001101,"Mar 29, 2011",MIA @ CLE,L,43,10,21,0.476,1,5,0.2,6,10,0.6,0,10,10,12,0,0,3,3,27,-9,0
22010,2544,0021001089,"Mar 27, 2011",MIA vs. HOU,W,40,13,21,0.619,0,1,0.0,7,9,0.778,1,9,10,7,0,0,2,1,33,5,0
22010,2544,0021001072,"Mar 25, 2011",MIA vs. PHI,W,41,11,17,0.647,1,4,0.25,9,9,1.0,2,8,10,2,3,1,4,3,32,17,0
22010,2544,0021001058,"Mar 23, 2011",MIA @ DET,W,42,8,16,0.5,0,3,0.0,3,4,0.75,3,5,8,7,0,0,3,3,19,6,0
22010,2544,0021001030,"Mar 19, 2011",MIA vs. DEN,W,41,15,25,0.6,1,4,0.25,2,2,1.0,0,6,6,2,2,0,5,3,33,16,0
22010,2544,0021001020,"Mar 18, 2011",MIA @ ATL,W,31,16,21,0.762,5,7,0.714,6,7,0.857,0,2,2,3,0,0,4,2,43,23,0
22010,2544,0021001006,"Mar 16, 2011",MIA vs. OKC,L,39,8,21,0.381,0,3,0.0,3,3,1.0,0,8,8,3,1,1,1,0,19,-6,0
22010,2544,0021000993,"Mar 14, 2011",MIA vs. SAS,W,42,8,19,0.421,0,1,0.0,5,5,1.0,0,6,6,8,0,2,2,3,21,22,0
22010,2544,0021000976,"Mar 12, 2011",MIA vs. MEM,W,32,10,16,0.625,2,4,0.5,5,6,0.833,1,4,5,5,1,2,3,1,27,17,0
22010,2544,0021000964,"Mar 10, 2011",MIA vs. LAL,W,42,7,17,0.412,0,3,0.0,5,7,0.714,1,7,8,9,1,0,1,1,19,8,0
22010,2544,0021000951,"Mar 08, 2011",MIA vs. POR,L,46,14,20,0.7,2,4,0.5,1,4,0.25,1,10,11,8,1,0,4,3,31,-2,0
22010,2544,0021000931,"Mar 06, 2011",MIA vs. CHI,L,42,10,18,0.556,1,2,0.5,5,6,0.833,3,5,8,6,2,0,2,2,26,-4,0
22010,2544,0021000923,"Mar 04, 2011",MIA @ SAS,L,36,11,19,0.579,1,3,0.333,3,7,0.429,3,5,8,7,1,0,4,2,26,-16,0
22010,2544,0021000912,"Mar 03, 2011",MIA vs. ORL,L,40,11,16,0.688,0,2,0.0,7,7,1.0,2,4,6,4,0,2,2,2,29,0,0
22010,2544,0021000887,"Feb 27, 2011",MIA vs. NYK,L,39,10,20,0.5,1,5,0.2,6,8,0.75,0,7,7,5,3,1,5,2,27,-3,0
22010,2544,0021000866,"Feb 25, 2011",MIA vs. WAS,W,43,5,11,0.455,0,1,0.0,15,19,0.789,1,8,9,7,1,3,1,2,25,-4,0
22010,2544,0021000859,"Feb 24, 2011",MIA @ CHI,L,41,12,21,0.571,0,4,0.0,5,6,0.833,0,10,10,5,2,1,2,1,29,3,0
22010,2544,0021000841,"Feb 22, 2011",MIA vs. SAC,W,30,14,26,0.538,3,6,0.5,0,3,0.0,2,6,8,3,0,0,3,4,31,18,0
22010,2544,0021000825,"Feb 16, 2011",MIA @ TOR,W,38,8,18,0.444,0,2,0.0,7,10,0.7,3,10,13,8,0,0,5,1,23,6,0
22010,2544,0021000818,"Feb 15, 2011",MIA @ IND,W,41,11,20,0.55,1,3,0.333,4,6,0.667,1,5,6,5,2,2,5,1,27,9,0
22010,2544,0021000804,"Feb 13, 2011",MIA @ BOS,L,43,10,21,0.476,0,2,0.0,2,3,0.667,1,6,7,7,1,0,4,2,22,1,0
22010,2544,0021000792,"Feb 11, 2011",MIA @ DET,W,35,7,17,0.412,0,2,0.0,2,3,0.667,0,8,8,10,4,0,3,0,16,15,0
22010,2544,0021000769,"Feb 08, 2011",MIA vs. IND,W,42,15,23,0.652,2,5,0.4,9,13,0.692,3,10,13,8,3,1,4,1,41,18,0
22010,2544,0021000754,"Feb 06, 2011",MIA vs. LAC,W,36,6,15,0.4,0,2,0.0,0,2,0.0,1,5,6,4,4,0,6,2,12,15,0
22010,2544,0021000733,"Feb 04, 2011",MIA @ CHA,W,37,7,13,0.538,0,3,0.0,5,6,0.833,1,7,8,9,0,0,3,3,19,10,0
22010,2544,0021000730,"Feb 03, 2011",MIA @ ORL,W,43,17,25,0.68,3,5,0.6,14,17,0.824,2,9,11,8,1,1,3,2,51,2,0
22010,2544,0021000710,"Jan 31, 2011",MIA vs. CLE,W,31,7,14,0.5,0,0,0.0,10,11,0.909,1,3,4,8,0,2,2,1,24,20,0
22010,2544,0021000701,"Jan 30, 2011",MIA @ OKC,W,40,7,14,0.5,2,5,0.4,7,11,0.636,0,4,4,13,4,3,4,3,23,6,0
22010,2544,0021000686,"Jan 28, 2011",MIA vs. DET,W,44,15,25,0.6,2,4,0.5,7,10,0.7,0,8,8,9,1,2,3,1,39,4,0
22010,2544,0021000678,"Jan 27, 2011",MIA @ NYK,L,43,7,24,0.292,0,2,0.0,10,12,0.833,2,9,11,5,2,2,4,3,24,5,0
22010,2544,0021000643,"Jan 22, 2011",MIA vs. TOR,W,38,14,29,0.483,1,3,0.333,9,14,0.643,1,10,11,6,2,1,1,2,38,13,0
22010,2544,0021000611,"Jan 18, 2011",MIA vs. ATL,L,44,11,30,0.367,2,10,0.2,10,11,0.909,2,8,10,7,2,0,6,3,34,-5,0
22010,2544,0021000572,"Jan 12, 2011",MIA @ LAC,L,40,11,24,0.458,3,6,0.5,2,5,0.4,2,6,8,6,0,0,3,1,27,-3,0
22010,2544,0021000549,"Jan 09, 2011",MIA @ POR,W,46,17,26,0.654,3,5,0.6,7,10,0.7,3,10,13,6,2,0,6,4,44,5,0
22010,2544,0021000532,"Jan 07, 2011",MIA @ MIL,W,45,8,23,0.348,1,4,0.25,9,11,0.818,1,9,10,5,6,1,5,2,26,7,0
22010,2544,0021000505,"Jan 04, 2011",MIA vs. MIL,W,37,8,15,0.533,0,0,0.0,9,11,0.818,1,5,6,9,0,2,2,2,25,10,0
22010,2544,0021000499,"Jan 03, 2011",MIA @ CHA,W,37,15,26,0.577,2,4,0.5,6,6,1.0,0,9,9,5,1,0,3,3,38,20,0
22010,2544,0021000486,"Jan 01, 2011",MIA vs. GSW,W,42,7,15,0.467,0,3,0.0,11,17,0.647,2,5,7,10,1,1,3,1,25,6,0
22010,2544,0021000469,"Dec 29, 2010",MIA @ HOU,W,39,8,15,0.533,0,4,0.0,4,4,1.0,0,6,6,9,1,0,3,3,20,16,0
22010,2544,0021000457,"Dec 28, 2010",MIA vs. NYK,W,40,8,17,0.471,1,2,0.5,1,3,0.333,0,10,10,8,0,0,3,3,18,17,0
22010,2544,0021000435,"Dec 25, 2010",MIA @ LAL,W,38,8,14,0.571,5,6,0.833,6,6,1.0,1,10,11,10,4,0,1,2,27,15,0
22010,2544,0021000432,"Dec 23, 2010",MIA @ PHX,W,37,13,22,0.591,2,5,0.4,8,8,1.0,1,5,6,4,3,0,5,5,36,4,0
22010,2544,0021000410,"Dec 20, 2010",MIA vs. DAL,L,36,6,17,0.353,2,4,0.5,5,7,0.714,3,7,10,7,0,0,5,4,19,-20,0
22010,2544,0021000393,"Dec 18, 2010",MIA @ WAS,W,41,9,19,0.474,3,7,0.429,11,12,0.917,1,6,7,6,1,0,4,3,32,6,0
22010,2544,0021000382,"Dec 17, 2010",MIA @ NYK,W,38,14,23,0.609,3,6,0.5,1,3,0.333,1,10,11,10,1,0,5,1,32,31,0
22010,2544,0021000371,"Dec 15, 2010",MIA vs. CLE,W,39,5,15,0.333,0,4,0.0,11,18,0.611,2,11,13,5,1,0,4,1,21,0,0
22010,2544,0021000355,"Dec 13, 2010",MIA vs. NOH,W,40,6,16,0.375,0,3,0.0,8,10,0.8,1,3,4,7,0,0,5,2,20,11,0
22010,2544,0021000348,"Dec 11, 2010",MIA @ SAC,W,35,10,19,0.526,2,3,0.667,3,5,0.6,1,9,10,3,2,0,3,1,25,15,0
22010,2544,0021000340,"Dec 10, 2010",MIA @ GSW,W,31,10,18,0.556,3,4,0.75,2,3,0.667,0,7,7,9,1,1,4,1,25,22,0
22010,2544,0021000324,"Dec 08, 2010",MIA @ UTA,W,39,12,20,0.6,3,5,0.6,6,7,0.857,1,6,7,9,0,0,2,4,33,0,0
22010,2544,0021000306,"Dec 06, 2010",MIA @ MIL,W,39,7,16,0.438,1,3,0.333,2,4,0.5,0,6,6,6,1,1,1,5,17,17,0
22010,2544,0021000288,"Dec 04, 2010",MIA vs. ATL,W,37,5,11,0.455,1,1,1.0,11,13,0.846,0,7,7,4,1,1,2,1,22,5,0
22010,2544,0021000273,"Dec 02, 2010",MIA @ CLE,W,30,15,25,0.6,2,7,0.286,6,9,0.667,0,5,5,8,1,1,0,1,38,26,0
